Chr	Start	Stop	M_CA-TAC245-TAC245_MEC.prod-refalign	M_CA-TAC265-TAC265_MEC.prod-refalign
1	52201398	52201399	15	31
1	52201399	52201400	15	31
1	52201400	52201401	17	31
1	52201401	52201402	18	31
1	52201402	52201403	17	31
1	52201403	52201404	17	32
1	52201404	52201405	16	32
1	52201405	52201406	16	32
1	52201406	52201407	16	32
1	52201407	52201408	16	31
1	52201408	52201409	16	31
1	52201409	52201410	16	31
1	52201410	52201411	15	31
1	52201411	52201412	15	30
1	52201412	52201413	15	30
1	52201413	52201414	15	32
1	52201414	52201415	15	32
1	52201415	52201416	15	32
1	52201416	52201417	15	34
1	52201417	52201418	15	34
1	52201418	52201419	15	33
1	52201419	52201420	15	34
1	52201420	52201421	15	35
1	52201421	52201422	15	35
1	52201422	52201423	14	35
1	52201423	52201424	14	35
1	52201424	52201425	14	34
1	52201425	52201426	14	34
1	52201426	52201427	14	36
1	52201427	52201428	14	36
1	52201428	52201429	14	36
1	52201429	52201430	14	36
1	52201430	52201431	13	36
1	52201431	52201432	13	33
1	52201432	52201433	13	33
1	52201433	52201434	13	32
1	52201434	52201435	13	32
1	52201435	52201436	13	33
1	52201436	52201437	13	33
1	52201437	52201438	13	33
1	52201438	52201439	12	33
1	52201439	52201440	12	33
1	52201440	52201441	12	34
1	52201441	52201442	11	35
1	52201442	52201443	11	34
1	52201443	52201444	11	32
1	52201444	52201445	11	32
1	52201445	52201446	11	33
1	52201446	52201447	11	33
1	52201447	52201448	11	31
1	52201448	52201449	11	32
1	52201449	52201450	10	32
1	52201450	52201451	10	31
1	52201451	52201452	10	33
1	52201452	52201453	11	33
1	52201453	52201454	11	34
1	52201454	52201455	11	34
1	52201455	52201456	11	33
1	52201456	52201457	11	33
1	52201457	52201458	11	33
1	52201458	52201459	12	34
1	52201459	52201460	12	34
1	52201460	52201461	12	34
1	52201461	52201462	12	34
1	52201462	52201463	12	34
1	52201463	52201464	11	33
1	52201464	52201465	11	33
1	52201465	52201466	11	33
1	52201466	52201467	11	33
1	52201467	52201468	11	34
1	52201468	52201469	11	34
1	52201469	52201470	11	33
1	52201470	52201471	11	33
1	52201471	52201472	11	32
1	52201472	52201473	14	32
1	52201473	52201474	12	31
1	52201474	52201475	12	30
1	52201475	52201476	14	30
1	52201476	52201477	14	33
1	52201477	52201478	15	34
1	52201478	52201479	22	33
1	52201479	52201480	21	33
1	52201480	52201481	22	33
1	52201481	52201482	22	32
1	52201482	52201483	22	32
1	52201483	52201484	22	30
1	52201484	52201485	22	30
1	52201485	52201486	22	30
1	52201486	52201487	22	29
1	52201487	52201488	22	29
1	52201488	52201489	22	29
1	52201489	52201490	22	29
1	52201490	52201491	22	29
1	52201491	52201492	23	31
1	52201492	52201493	23	32
1	52201493	52201494	23	32
1	52201494	52201495	22	32
1	52201495	52201496	22	33
1	52201496	52201497	22	33
1	52201497	52201498	22	34
1	52201498	52201499	22	33
1	52201499	52201500	22	31
1	52201500	52201501	23	33
1	52201501	52201502	22	33
1	52201502	52201503	22	34
1	52201503	52201504	22	33
1	52201504	52201505	23	33
1	52201505	52201506	23	34
1	52201506	52201507	23	35
1	52201507	52201508	23	35
1	52201508	52201509	23	35
1	52201509	52201510	23	35
1	52201510	52201511	23	35
1	52201511	52201512	23	34
1	52201512	52201513	23	34
1	52201513	52201514	23	34
1	52201514	52201515	23	34
1	52201515	52201516	23	35
1	52201516	52201517	23	34
1	52201517	52201518	23	35
1	52201518	52201519	23	36
1	52201519	52201520	23	35
1	52201520	52201521	23	33
1	52201521	52201522	23	33
1	52201522	52201523	23	33
1	52201523	52201524	23	34
1	52201524	52201525	23	35
1	52201525	52201526	23	35
1	52201526	52201527	23	34
1	52201527	52201528	23	34
1	52201528	52201529	23	34
1	52201529	52201530	23	34
1	52201530	52201531	23	34
1	52201531	52201532	23	34
1	52201532	52201533	23	34
1	52201533	52201534	23	33
1	52201534	52201535	23	33
1	52201535	52201536	25	32
1	52201536	52201537	25	32
1	52201537	52201538	25	32
1	52201538	52201539	25	32
1	52201539	52201540	25	33
1	52201540	52201541	25	32
1	52201541	52201542	24	31
1	52201542	52201543	24	31
1	52201543	52201544	24	32
1	52201544	52201545	24	33
1	52201545	52201546	24	32
1	52201546	52201547	25	32
1	52201547	52201548	25	32
1	52201548	52201549	25	33
1	52201549	52201550	25	33
1	52201550	52201551	25	33
1	52201551	52201552	25	31
1	52201552	52201553	23	31
1	52201553	52201554	23	29
1	52201554	52201555	23	29
1	52201555	52201556	23	30
1	52201556	52201557	23	29
1	52201557	52201558	23	31
1	52201558	52201559	22	31
1	52201559	52201560	22	31
1	52201560	52201561	22	30
1	52201561	52201562	23	30
1	52201562	52201563	23	31
1	52201563	52201564	23	32
1	52201564	52201565	23	32
1	52201565	52201566	23	32
1	52201566	52201567	23	32
1	52201567	52201568	23	31
1	52201568	52201569	23	31
1	52201569	52201570	23	32
1	52201570	52201571	23	32
1	52201571	52201572	23	33
1	52201572	52201573	21	33
1	52201573	52201574	21	33
1	52201574	52201575	22	33
1	52201575	52201576	20	33
1	52201576	52201577	20	30
1	52201577	52201578	19	29
1	52201578	52201579	13	29
1	52201579	52201580	15	30
1	52201580	52201581	15	30
1	52201581	52201582	15	30
1	52201582	52201583	15	30
1	52201583	52201584	15	30
1	52201584	52201585	15	30
1	52201585	52201586	15	31
1	52201586	52201587	14	31
1	52201587	52201588	14	31
1	52201588	52201589	14	31
1	52201589	52201590	14	31
1	52201590	52201591	14	33
1	52201591	52201592	13	31
1	52201592	52201593	13	30
1	52201593	52201594	14	30
1	52201594	52201595	16	30
1	52201595	52201596	16	29
1	52201596	52201597	16	29
1	52201597	52201598	17	28
1	52201598	52201599	17	28
1	52201599	52201600	17	30
1	52201600	52201601	14	28
1	52201601	52201602	14	28
1	52201602	52201603	14	28
1	52201603	52201604	14	28
1	52201604	52201605	16	27
1	52201605	52201606	17	25
1	52201606	52201607	17	25
1	52201607	52201608	18	26
1	52201608	52201609	18	27
1	52201609	52201610	18	27
1	52201610	52201611	18	28
1	52201611	52201612	18	28
1	52201612	52201613	18	28
1	52201613	52201614	18	27
1	52201614	52201615	18	28
1	52201615	52201616	18	27
1	52201616	52201617	18	26
1	52201617	52201618	18	26
1	52201618	52201619	18	24
1	52201619	52201620	18	24
1	52201620	52201621	18	25
1	52201621	52201622	18	25
1	52201622	52201623	18	27
1	52201623	52201624	18	26
1	52201624	52201625	18	26
1	52201625	52201626	18	26
1	52201626	52201627	18	27
1	52201627	52201628	18	26
1	52201628	52201629	18	26
1	52201629	52201630	18	26
1	52201630	52201631	18	26
1	52201631	52201632	18	26
1	52201632	52201633	18	26
1	52201633	52201634	18	26
1	52201634	52201635	18	26
1	52201635	52201636	18	26
1	52201636	52201637	18	26
1	52201637	52201638	20	26
1	52201638	52201639	20	28
1	52201639	52201640	20	28
1	52201640	52201641	20	28
1	52201641	52201642	20	28
1	52201642	52201643	20	29
1	52201643	52201644	20	30
1	52201644	52201645	20	30
1	52201645	52201646	20	30
1	52201646	52201647	20	32
1	52201647	52201648	20	32
1	52201648	52201649	20	31
1	52201649	52201650	21	31
1	52201650	52201651	21	32
1	52201651	52201652	22	32
1	52201652	52201653	22	32
1	52201653	52201654	22	32
1	52201654	52201655	22	34
1	52201655	52201656	22	33
1	52201656	52201657	22	32
1	52201657	52201658	22	30
1	52201658	52201659	22	31
1	52201659	52201660	22	31
1	52201660	52201661	22	32
1	52201661	52201662	22	33
1	52201662	52201663	22	33
1	52201663	52201664	23	32
1	52201664	52201665	23	33
1	52201665	52201666	22	35
1	52201666	52201667	22	36
1	52201667	52201668	23	36
1	52201668	52201669	23	36
1	52201669	52201670	23	36
1	52201670	52201671	23	36
1	52201671	52201672	23	35
1	52201672	52201673	23	34
1	52201673	52201674	24	34
1	52201674	52201675	23	35
1	52201675	52201676	23	35
1	52201676	52201677	23	33
1	52201677	52201678	23	32
1	52201678	52201679	23	32
1	52201679	52201680	24	31
1	52201680	52201681	23	33
1	52201681	52201682	24	33
1	52201682	52201683	24	33
1	52201683	52201684	24	34
1	52201684	52201685	25	34
1	52201685	52201686	25	35
1	52201686	52201687	25	35
1	52201687	52201688	26	36
1	52201688	52201689	26	36
1	52201689	52201690	26	36
1	52201690	52201691	26	34
1	52201691	52201692	26	35
1	52201692	52201693	26	35
1	52201693	52201694	25	35
1	52201694	52201695	23	35
1	52201695	52201696	23	35
1	52201696	52201697	23	35
1	52201697	52201698	23	35
1	52201698	52201699	24	35
1	52201699	52201700	24	35
1	52201700	52201701	24	36
1	52201701	52201702	24	36
1	52201702	52201703	24	37
1	52201703	52201704	24	37
1	52201704	52201705	21	37
1	52201705	52201706	20	35
1	52201706	52201707	20	34
1	52201707	52201708	19	33
1	52201708	52201709	19	33
1	52201709	52201710	19	33
1	52201710	52201711	19	34
1	52201711	52201712	19	35
1	52201712	52201713	20	35
1	52201713	52201714	20	35
1	52201714	52201715	20	35
1	52201715	52201716	20	37
1	52201716	52201717	20	38
1	52201717	52201718	20	38
1	52201718	52201719	20	38
1	52201719	52201720	20	38
1	52201720	52201721	20	37
1	52201721	52201722	20	37
1	52201722	52201723	20	36
1	52201723	52201724	20	36
1	52201724	52201725	20	36
1	52201725	52201726	21	36
1	52201726	52201727	21	34
1	52201727	52201728	21	34
1	52201728	52201729	21	35
1	52201729	52201730	21	35
1	52201730	52201731	21	35
1	52201731	52201732	21	36
1	52201732	52201733	21	36
1	52201733	52201734	21	36
1	52201734	52201735	21	35
1	52201735	52201736	19	35
1	52201736	52201737	19	36
1	52201737	52201738	20	35
1	52201738	52201739	20	35
1	52201739	52201740	24	35
1	52201740	52201741	24	34
1	52201741	52201742	24	35
1	52201742	52201743	24	35
1	52201743	52201744	24	36
1	52201744	52201745	24	36
1	52201745	52201746	24	37
1	52201746	52201747	24	37
1	52201747	52201748	24	38
1	52201748	52201749	25	38
1	52201749	52201750	25	40
1	52201750	52201751	25	39
1	52201751	52201752	24	38
1	52201752	52201753	24	38
1	52201753	52201754	24	38
1	52201754	52201755	24	38
1	52201755	52201756	24	37
1	52201756	52201757	24	39
1	52201757	52201758	24	39
1	52201758	52201759	24	40
1	52201759	52201760	24	40
1	52201760	52201761	24	40
1	52201761	52201762	23	40
1	52201762	52201763	23	38
1	52201763	52201764	22	37
1	52201764	52201765	22	39
1	52201765	52201766	23	40
1	52201766	52201767	24	38
1	52201767	52201768	23	39
1	52201768	52201769	23	39
1	52201769	52201770	23	39
1	52201770	52201771	27	39
1	52201771	52201772	27	40
1	52201772	52201773	27	40
1	52201773	52201774	26	40
1	52201774	52201775	26	39
1	52201775	52201776	27	39
1	52201776	52201777	27	40
1	52201777	52201778	27	40
1	52201778	52201779	27	40
1	52201779	52201780	23	40
1	52201780	52201781	22	40
1	52201781	52201782	22	41
1	52201782	52201783	22	40
1	52201783	52201784	22	40
1	52201784	52201785	21	40
1	52201785	52201786	21	41
1	52201786	52201787	21	42
1	52201787	52201788	20	42
1	52201788	52201789	20	41
1	52201789	52201790	20	41
1	52201790	52201791	20	41
1	52201791	52201792	20	41
1	52201792	52201793	20	41
1	52201793	52201794	20	41
1	52201794	52201795	20	41
1	52201795	52201796	20	41
1	52201796	52201797	19	41
1	52201797	52201798	19	41
1	52201798	52201799	18	40
1	52201799	52201800	18	40
1	52201800	52201801	18	42
1	52201801	52201802	18	42
1	52201802	52201803	18	41
1	52201803	52201804	18	41
1	52201804	52201805	18	42
1	52201805	52201806	19	42
1	52201806	52201807	19	42
1	52201807	52201808	19	44
1	52201808	52201809	19	45
1	52201809	52201810	19	46
1	52201810	52201811	19	44
1	52201811	52201812	19	44
1	52201812	52201813	19	43
1	52201813	52201814	19	43
1	52201814	52201815	19	42
1	52201815	52201816	19	43
1	52201816	52201817	19	43
1	52201817	52201818	19	45
1	52201818	52201819	19	44
1	52201819	52201820	19	44
1	52201820	52201821	19	44
1	52201821	52201822	19	44
1	52201822	52201823	19	44
1	52201823	52201824	19	44
1	52201824	52201825	19	45
1	52201825	52201826	21	47
1	52201826	52201827	21	47
1	52201827	52201828	22	47
1	52201828	52201829	22	47
1	52201829	52201830	22	47
1	52201830	52201831	23	48
1	52201831	52201832	24	47
1	52201832	52201833	24	48
1	52201833	52201834	24	47
1	52201834	52201835	24	47
1	52201835	52201836	24	47
1	52201836	52201837	24	46
1	52201837	52201838	21	46
1	52201838	52201839	21	46
1	52201839	52201840	20	46
1	52201840	52201841	20	46
1	52201841	52201842	20	45
1	52201842	52201843	20	43
1	52201843	52201844	19	43
1	52201844	52201845	20	43
1	52201845	52201846	20	44
1	52201846	52201847	20	43
1	52201847	52201848	20	42
1	52201848	52201849	19	43
1	52201849	52201850	19	42
1	52201850	52201851	19	41
1	52201851	52201852	19	40
1	52201852	52201853	19	42
1	52201853	52201854	19	42
1	52201854	52201855	19	44
1	52201855	52201856	19	43
1	52201856	52201857	19	41
1	52201857	52201858	19	42
1	52201858	52201859	20	42
1	52201859	52201860	20	42
1	52201860	52201861	20	45
1	52201861	52201862	20	45
1	52201862	52201863	20	46
1	52201863	52201864	20	46
1	52201864	52201865	21	45
1	52201865	52201866	20	44
1	52201866	52201867	19	45
1	52201867	52201868	19	45
1	52201868	52201869	19	46
1	52201869	52201870	20	46
1	52201870	52201871	21	46
1	52201871	52201872	21	45
1	52201872	52201873	21	45
1	52201873	52201874	21	46
1	52201874	52201875	21	47
1	52201875	52201876	20	48
1	52201876	52201877	21	48
1	52201877	52201878	21	48
1	52201878	52201879	22	49
1	52201879	52201880	22	48
1	52201880	52201881	24	47
1	52201881	52201882	24	46
1	52201882	52201883	24	47
1	52201883	52201884	24	47
1	52201884	52201885	24	48
1	52201885	52201886	24	46
1	52201886	52201887	25	46
1	52201887	52201888	25	45
1	52201888	52201889	25	45
1	52201889	52201890	25	45
1	52201890	52201891	25	46
1	52201891	52201892	25	45
1	52201892	52201893	25	43
1	52201893	52201894	25	43
1	52201894	52201895	25	43
1	52201895	52201896	25	43
1	52201896	52201897	26	43
1	52201897	52201898	26	43
1	52201898	52201899	26	43
1	52201899	52201900	26	43
1	52201900	52201901	26	41
1	52201901	52201902	26	42
1	52201902	52201903	26	42
1	52201903	52201904	26	42
1	52201904	52201905	26	44
1	52201905	52201906	25	45
1	52201906	52201907	25	48
1	52201907	52201908	25	46
1	52201908	52201909	25	44
1	52201909	52201910	25	44
1	52201910	52201911	25	44
1	52201911	52201912	25	43
1	52201912	52201913	25	43
1	52201913	52201914	25	43
1	52201914	52201915	25	42
1	52201915	52201916	25	41
1	52201916	52201917	25	41
1	52201917	52201918	25	39
1	52201918	52201919	25	39
1	52201919	52201920	25	39
1	52201920	52201921	25	40
1	52201921	52201922	25	40
1	52201922	52201923	25	40
1	52201923	52201924	25	41
1	52201924	52201925	25	40
1	52201925	52201926	22	39
1	52201926	52201927	22	39
1	52201927	52201928	21	39
1	52201928	52201929	21	39
1	52201929	52201930	23	41
1	52201930	52201931	22	42
1	52201931	52201932	22	42
1	52201932	52201933	22	42
1	52201933	52201934	22	42
1	52201934	52201935	22	43
1	52201935	52201936	22	43
1	52201936	52201937	22	43
1	52201937	52201938	23	42
1	52201938	52201939	24	42
1	52201939	52201940	21	42
1	52201940	52201941	21	41
1	52201941	52201942	21	41
1	52201942	52201943	21	43
1	52201943	52201944	21	43
1	52201944	52201945	20	42
1	52201945	52201946	20	42
1	52201946	52201947	20	43
1	52201947	52201948	20	43
1	52201948	52201949	20	41
1	52201949	52201950	20	41
1	52201950	52201951	21	42
1	52201951	52201952	23	42
1	52201952	52201953	25	40
1	52201953	52201954	25	41
1	52201954	52201955	25	40
1	52201955	52201956	25	42
1	52201956	52201957	25	42
1	52201957	52201958	25	42
1	52201958	52201959	25	42
1	52201959	52201960	25	43
1	52201960	52201961	26	40
1	52201961	52201962	26	41
1	52201962	52201963	26	41
1	52201963	52201964	26	42
1	52201964	52201965	25	42
1	52201965	52201966	26	40
1	52201966	52201967	28	40
1	52201967	52201968	27	41
1	52201968	52201969	27	41
1	52201969	52201970	26	43
1	52201970	52201971	22	43
1	52201971	52201972	22	42
1	52201972	52201973	22	42
1	52201973	52201974	22	41
1	52201974	52201975	22	41
1	52201975	52201976	22	41
1	52201976	52201977	21	41
1	52201977	52201978	21	42
1	52201978	52201979	20	42
1	52201979	52201980	21	43
1	52201980	52201981	22	43
1	52201981	52201982	22	43
1	52201982	52201983	22	42
1	52201983	52201984	23	44
1	52201984	52201985	24	43
1	52201985	52201986	24	44
1	52201986	52201987	23	45
1	52201987	52201988	23	46
1	52201988	52201989	23	46
1	52201989	52201990	24	46
1	52201990	52201991	24	46
1	52201991	52201992	24	46
1	52201992	52201993	27	46
1	52201993	52201994	27	47
1	52201994	52201995	29	47
1	52201995	52201996	30	47
1	52201996	52201997	29	46
1	52201997	52201998	30	46
1	52201998	52201999	31	47
1	52201999	52202000	31	47
1	52202000	52202001	31	48
1	52202001	52202002	31	47
1	52202002	52202003	31	47
1	52202003	52202004	31	46
1	52202004	52202005	31	46
1	52202005	52202006	31	45
1	52202006	52202007	31	43
1	52202007	52202008	31	43
1	52202008	52202009	31	43
1	52202009	52202010	31	42
1	52202010	52202011	31	43
1	52202011	52202012	31	44
1	52202012	52202013	31	44
1	52202013	52202014	31	43
1	52202014	52202015	31	43
1	52202015	52202016	31	42
1	52202016	52202017	31	42
1	52202017	52202018	31	42
1	52202018	52202019	31	42
1	52202019	52202020	31	42
1	52202020	52202021	31	43
1	52202021	52202022	31	44
1	52202022	52202023	31	43
1	52202023	52202024	31	43
1	52202024	52202025	33	43
1	52202025	52202026	33	43
1	52202026	52202027	33	43
1	52202027	52202028	33	43
1	52202028	52202029	33	44
1	52202029	52202030	32	42
1	52202030	52202031	32	41
1	52202031	52202032	30	42
1	52202032	52202033	30	44
1	52202033	52202034	30	43
1	52202034	52202035	30	43
1	52202035	52202036	30	43
1	52202036	52202037	30	43
1	52202037	52202038	28	42
1	52202038	52202039	27	42
1	52202039	52202040	27	43
1	52202040	52202041	27	43
1	52202041	52202042	27	43
1	52202042	52202043	27	40
1	52202043	52202044	27	40
1	52202044	52202045	27	40
1	52202045	52202046	27	40
1	52202046	52202047	28	39
1	52202047	52202048	28	40
1	52202048	52202049	28	41
1	52202049	52202050	28	41
1	52202050	52202051	27	42
1	52202051	52202052	24	43
1	52202052	52202053	24	43
1	52202053	52202054	26	42
1	52202054	52202055	26	42
1	52202055	52202056	26	40
1	52202056	52202057	27	40
1	52202057	52202058	27	40
1	52202058	52202059	27	40
1	52202059	52202060	27	40
1	52202060	52202061	26	39
1	52202061	52202062	26	39
1	52202062	52202063	26	39
1	52202063	52202064	26	39
1	52202064	52202065	26	39
1	52202065	52202066	26	39
1	52202066	52202067	25	38
1	52202067	52202068	25	38
1	52202068	52202069	25	37
1	52202069	52202070	24	35
1	52202070	52202071	24	35
1	52202071	52202072	24	36
1	52202072	52202073	24	36
1	52202073	52202074	24	38
1	52202074	52202075	24	38
1	52202075	52202076	25	37
1	52202076	52202077	25	34
1	52202077	52202078	25	34
1	52202078	52202079	26	34
1	52202079	52202080	25	33
1	52202080	52202081	22	33
1	52202081	52202082	22	32
1	52202082	52202083	22	35
1	52202083	52202084	21	36
1	52202084	52202085	20	37
1	52202085	52202086	22	36
1	52202086	52202087	26	36
1	52202087	52202088	27	35
1	52202088	52202089	27	35
1	52202089	52202090	26	35
1	52202090	52202091	26	35
1	52202091	52202092	26	34
1	52202092	52202093	23	34
1	52202093	52202094	23	33
1	52202094	52202095	21	33
1	52202095	52202096	20	33
1	52202096	52202097	20	33
1	52202097	52202098	20	32
1	52202098	52202099	19	31
1	52202099	52202100	19	31
1	52202100	52202101	19	31
1	52202101	52202102	19	31
1	52202102	52202103	19	33
1	52202103	52202104	19	33
1	52202104	52202105	19	33
1	52202105	52202106	19	34
1	52202106	52202107	19	34
1	52202107	52202108	19	34
1	52202108	52202109	20	34
1	52202109	52202110	21	34
1	52202110	52202111	21	33
1	52202111	52202112	21	32
1	52202112	52202113	21	32
1	52202113	52202114	22	33
1	52202114	52202115	22	33
1	52202115	52202116	22	34
1	52202116	52202117	22	34
1	52202117	52202118	22	35
1	52202118	52202119	22	34
1	52202119	52202120	22	34
1	52202120	52202121	22	34
1	52202121	52202122	22	33
1	52202122	52202123	22	33
1	52202123	52202124	22	32
1	52202124	52202125	24	32
1	52202125	52202126	24	32
1	52202126	52202127	26	33
1	52202127	52202128	26	33
1	52202128	52202129	26	34
1	52202129	52202130	25	35
1	52202130	52202131	25	35
1	52202131	52202132	26	35
1	52202132	52202133	27	32
1	52202133	52202134	27	35
